"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"es-ES","20","src/content/articles/es/battery/baterias-de-silicio-carbono-mas-capacidad-en-moviles-android-y-una-pregunta-todavia-sin.md","https://runcheckapp.com/es/articulos/bateria/baterias-de-silicio-carbono-mas-capacidad-en-moviles-android-y-una-pregunta-todavia-sin/","battery health and capacity","P2","generic_internal_link_copy","tecnologia-de-baterias, ciencia y guia","Coge un Android de gama alta de 2026 de OnePlus, Xiaomi, HONOR o Motorola y quizá te sorprenda la cifra de la…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","12","src/content/articles/es/battery/como-comprobar-el-numero-de-ciclos-de-la-bateria-en-android.md","https://runcheckapp.com/es/articulos/bateria/como-comprobar-el-numero-de-ciclos-de-la-bateria-en-android/","battery health and capacity","P2","generic_internal_link_copy","bateria, estado y diagnostico","El número de ciclos indica cuántos ciclos completos de carga y descarga ha acumulado la batería desde que se…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","25","src/content/articles/es/battery/como-encontrar-un-consumo-oculto-de-bateria-en-android.md","https://runcheckapp.com/es/articulos/bateria/como-encontrar-un-consumo-oculto-de-bateria-en-android/","fast battery drain","P2","generic_internal_link_copy","bateria, consumo y solucion-de-problemas","¿Por qué la pantalla de batería culpa a Sistema Android o Servicios de Google Play cuando el problema real…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","19","src/content/articles/es/battery/como-funcionan-las-baterias-de-iones-de-litio-de-los-moviles-y-por-que-se-degradan.md","https://runcheckapp.com/es/articulos/bateria/como-funcionan-las-baterias-de-iones-de-litio-de-los-moviles-y-por-que-se-degradan/","battery health and capacity","P2","generic_internal_link_copy","tecnologia-de-baterias, ciencia y guia","Muchos consejos sobre baterías hacen que los iones de litio parezcan frágiles, como si una sola noche de carga…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","14","src/content/articles/es/battery/como-interpretar-las-estadisticas-de-uso-de-bateria-en-android.md","https://runcheckapp.com/es/articulos/bateria/como-interpretar-las-estadisticas-de-uso-de-bateria-en-android/","fast battery drain","P2","generic_internal_link_copy","bateria, consumo y solucion-de-problemas","Las estadísticas de uso de batería de Android muestran qué aplicaciones y servicios del sistema consumen…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","17","src/content/articles/es/battery/como-saber-si-debes-cambiar-la-bateria-del-movil.md","https://runcheckapp.com/es/articulos/bateria/como-saber-si-debes-cambiar-la-bateria-del-movil/","fast battery drain","P2","generic_internal_link_copy","bateria, estado y diagnostico","¿Cómo puedes saber si la celda está realmente gastada y no se trata de una aplicación que funciona mal o de…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","36","src/content/articles/es/battery/como-usar-el-modo-ahorro-de-bateria-sin-perder-las-funciones-que-necesitas.md","https://runcheckapp.com/es/articulos/bateria/como-usar-el-modo-ahorro-de-bateria-sin-perder-las-funciones-que-necesitas/","fast battery drain","P2","generic_internal_link_copy","bateria, optimizacion y android","El Ahorro de batería de Android puede alargar una carga baja al limitar la actividad en segundo plano, los…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","28","src/content/articles/es/battery/el-5g-consume-mas-bateria-que-el-4g.md","https://runcheckapp.com/es/articulos/bateria/el-5g-consume-mas-bateria-que-el-4g/","fast battery drain","P2","generic_internal_link_copy","bateria, consumo y solucion-de-problemas","El 5G puede consumir más batería que el 4G LTE, pero la diferencia depende de la intensidad de la señal, el…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","34","src/content/articles/es/battery/el-modo-doze-de-android-como-ahorra-bateria-mientras-el-movil-esta-en-reposo.md","https://runcheckapp.com/es/articulos/bateria/el-modo-doze-de-android-como-ahorra-bateria-mientras-el-movil-esta-en-reposo/","fast battery drain","P2","generic_internal_link_copy","bateria, optimizacion y android","El modo Doze de Android reduce el consumo de batería en reposo aplazando el trabajo en segundo plano cuando el…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","27","src/content/articles/es/battery/la-bateria-de-android-se-agota-despues-de-una-actualizacion-que-hacer.md","https://runcheckapp.com/es/articulos/bateria/la-bateria-de-android-se-agota-despues-de-una-actualizacion-que-hacer/","fast battery drain","P2","generic_internal_link_copy","bateria, consumo y solucion-de-problemas","Instalas una gran actualización de Android por la noche, desconectas el móvil por la mañana y, a la hora de…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","31","src/content/articles/es/battery/por-que-se-agota-tan-rapido-la-bateria-del-movil-cuando-hace-frio.md","https://runcheckapp.com/es/articulos/bateria/por-que-se-agota-tan-rapido-la-bateria-del-movil-cuando-hace-frio/","fast battery drain","P2","generic_internal_link_copy","bateria, estado y diagnostico","El frío ralentiza las baterías de iones de litio, reduce su capacidad utilizable y puede hacer que el…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","13","src/content/articles/es/battery/que-significa-realmente-el-porcentaje-de-estado-de-la-bateria.md","https://runcheckapp.com/es/articulos/bateria/que-significa-realmente-el-porcentaje-de-estado-de-la-bateria/","battery health and capacity","P2","generic_internal_link_copy","bateria, estado y diagnostico","El porcentaje de estado de la batería muestra su capacidad máxima actual frente a la que tenía cuando era…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","35","src/content/articles/es/battery/que-son-los-wake-locks-y-como-consumen-bateria.md","https://runcheckapp.com/es/articulos/bateria/que-son-los-wake-locks-y-como-consumen-bateria/","fast battery drain","P2","generic_internal_link_copy","bateria, consumo y solucion-de-problemas","Los wake locks permiten que las aplicaciones Android mantengan el procesador activo después de apagarse la…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","30","src/content/articles/es/battery/una-frecuencia-de-actualizacion-alta-consume-mas-bateria.md","https://runcheckapp.com/es/articulos/bateria/una-frecuencia-de-actualizacion-alta-consume-mas-bateria/","fast battery drain","P2","generic_internal_link_copy","bateria, mitos y android","Una pantalla de 120 Hz puede consumir más batería que una de 60 Hz, sobre todo si el panel utiliza una…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"es-ES","154","src/content/articles/es/brands/diagnostico-de-la-bateria-de-google-pixel-explicado.md","https://runcheckapp.com/es/articulos/guias-por-marca/diagnostico-de-la-bateria-de-google-pixel-explicado/","Android settings and diagnostics","P2","generic_internal_link_copy","bateria, estado y diagnostico","¿Cómo puedes saber si la batería de un Pixel está realmente desgastada o si solo está sufriendo por una…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
